text,label
impeachment reaches decision stage as democrats review evidence bbg,2
impeachment theater offers americans glimpse of the unseen unelected who actually rule over us,2
incompetence not ideology is the worst thing about this election,2
investors are really excited about the donald trump presidency continuing top strategist,2
ireland brings new twist to populism,2
it s the first election in the u s to enable any resident to vote by phone,2
jeremy corbyn has announced he would take a neutral stance in a second brexit referendum if labour won the genera,2
jeremy corbyn is a controversial leader even in his own party here s why,2
jeremy corbyn says he would be neutral in a second brexit poll,2
jim messina the re election of donald trump would pose an existential threat to the us and the world,2
jobs fuels economic momentum for trump ahead of election,2
jobs fuels economic momentum for trump ahead of election,2
joe biden claims he said facts not fat to iowa voter listen to the tape yourself,2
joe biden says if he s elected president he ll ask the justice dept to review mega mergers there s too much con,2
joe biden s campaign is determined to fight past tuesday s new hampshire primary,2
joe biden s tax plan is refreshingly moderate says especially when compared with those of his ri,2
john bercow reveals boris johnson s tennis trick,2
john major gives his backing to tory rebel candidates,2
johnson gets to work naming cabinet and taking u k out of eu,2
johnson promises brexit on jan trade deal in,2
johnson races to pass u k terror law before next convict freed,2
johnson seeks votes in whirlwind tour of britain,2
johnson s manifesto demands voters take a lot on trust,2
johnson s safety first pitch intended to avoid repeat of,2
just in former trump advisor george papadopoulos just annouced he is running for congress,2
kelly craft u s ambassador to the un said the security council is united in its alarm over repeated missile test,2
kudlow,2
labour struggles to recapture red clydeside,2
lam to update xi china officials on protests hong kong update,2
lanai nicole josh and joana were too young to vote in the brexit referendum in this year they re finally,2
latest house democrats plan a vote next week on the u s mexico canada free trade agreement pelosi says the amen,2
lighthizer scores a trifecta of wins for trump s trade agenda,2
lighthizer scores trifecta of wins for trump s trade agenda,2
live senate impeachment trial continues with debate over allowing witnesses,2
marco rubio expects the senate to pass at least one more coronavirus relief bill,2
merkel calls for reversal of cdu s unforgivable far right deal,2
merkel party chief faces deepening divide over far right episode,2
merkel party leader gets unanimous backing for thuringia plan,2
merkel says thuringia cdu state party decision unforgivable,2
merkel successor unexpectedly resigns as cdu leader in latest shock to germany s political establishment,2
michael bloomberg has officially entered the democratic race for president,2
michael bloomberg is joining a crowded democratic field starting his campaign with a million cross countr,2
michael bloomberg makes it official i m running for president,2
michael gove warns the logistics industry to prepare for strict border controls between britain and the eu after br,2
mid southern bancorp appoints robert w derossett as cfo,2
mike bloomberg is running for president his policies will impact these big industries,2
mitch mcconnell says voting on the usmca won t happen next week that will have to come up in all likelihood r,2
morrison reshuffles cabinet after resignations within coalition,2
naive brazil to rethink relations with u s bolsonaro ally says,2
namibia has its first woman presidential candidate meet esther muinjangue the first elected female leader of a po,2
nancy pelosi the democratic speaker of the house of representatives says she has agreed a deal with us president,2
